user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
tiktok,107955,6815294028502863109,"Voice Over for videos? We’ve got that. Try our new #voiceover feature, available now. 🗣",1586809297,31,https://www.tiktok.com/@tiktok/video/6815294028502863109?lang=en,617500,6819,9802,10300000
tiktok,107955,6807491984882765062,We’re kicking off the #happyathome live stream series today at 5pm PT!,1584992742,16,https://www.tiktok.com/@tiktok/video/6807491984882765062?lang=en,323500,2610,15100,4000000
tiktok,107955,6801895105885195526,Happy International Women’s Day! #shecandoit,1583689617,48,https://www.tiktok.com/@tiktok/video/6801895105885195526?lang=en,972000,6064,17300,10800000
tiktok,107955,6800111723257941253,@madisonbeer shows us her #ultrainstinct,1583274394,8,https://www.tiktok.com/@tiktok/video/6800111723257941253?lang=en,1100000,5109,9932,12200000
tiktok,107955,6797058009144118534,Now Introducing: STICKER PINNING! Pin stickers to your videos and make magic happen.,1582563393,33,https://www.tiktok.com/@tiktok/video/6797058009144118534?lang=en,780200,6986,13900,8600000
tiktok,107955,6774050947892022534,🎉 a holiday message from @dillonfrancis and @yunggravy 🎉,1577206644,29,https://www.tiktok.com/@tiktok/video/6774050947892022534?lang=en,434900,6826,161100,5800000
tiktok,107955,6773539330200702214,❄️ this holiday we’re celebrating togetherness around the world. Join us and share your holiday traditions using #tiktoktraditions ❄️,1577087527,59,https://www.tiktok.com/@tiktok/video/6773539330200702214?lang=en,269200,5061,32400,4300000
tiktok,107955,6768527731337612549,Try out the new #greenscreenvideo  Update the app to use the new Creative Effect!,1575920671,28,https://www.tiktok.com/@tiktok/video/6768527731337612549?lang=en,428100,4864,22900,5600000
tiktok,107955,6767494651273399558,"Took a DNA test, turns out #YouMade2019",1575680139,30,https://www.tiktok.com/@tiktok/video/6767494651273399558?lang=en,327600,3258,13300,3300000
tiktok,107955,6761207966520724742,New voice changing effects are now available on TikTok! #voiceeffects,1574216407,18,https://www.tiktok.com/@tiktok/video/6761207966520724742?lang=en,598800,5671,13700,6500000
tiktok,107955,6758532441478024453,"@ashnikko talks sleep paralysis, video games, and alien abductions #duetordontduet",1573593462,59,https://www.tiktok.com/@tiktok/video/6758532441478024453?lang=en,315500,2507,7007,3200000
tiktok,107955,6756642333032221958,"@mxmtoon came to the office and talked e-boys, eggs, and lil extra... #behindthescreen",1573153386,40,https://www.tiktok.com/@tiktok/video/6756642333032221958?lang=en,219400,1489,4700,2400000
